product_id,barcode,name,brand,category,unit,quantity
594425,3850112111579,"BADEL ORANGE 0,7L GIFT BOX",BADEL 1862 d.d.,PIĆA,L,0.70
595148,3850112145000,"SAX GIN 0,7L + ČAŠA VAP",BADEL 1862 d.d.,PIĆA,L,0.70
598499,3850112111616,"PELINKOVAC ORANGE 0,7L VAP + 1 ČAŠA",BADEL 1862 d.d.,PIĆA,L,0.70
598513,3850112111593,"PELINKOVAC GORKI 0,7L VAP + 1 ČAŠA",BADEL 1862 d.d.,PIĆA,L,0.70
600272,8586000135185,KLASIK VODKA 1L,ST.NICOLAUS,PIĆA,L,1.00
600273,8586019221299,KLASIK PELINKOVAC 1L,ST.NICOLAUS,PIĆA,L,1.00
600274,8586000136014,"OLD TOWER GIN 0,7L",ST.NICOLAUS,PIĆA,L,0.70
600275,8586000135543,"MARTIGNAC SPECIAL 0,7L",ST.NICOLAUS,PIĆA,L,0.70
600345,3850112111654,"PELINKOVAC GORKI 0,2L PLJOSKA",BADEL 1862 d.d.,PIĆA,L,0.20
602049,8000330001748,"AMARO MONTENEGRO 0,7L",EUROLAB INTERNACIONAL GRUP D.O.O.,PIĆA,L,0.70
602433,8600133110298,"RAKIJA DUNJEVAČA 0,7 VINO ŽUPA",NOVA FRUCTUS DOO,PIĆA,L,0.70
602434,8600133110267,"RAKIJA KAJSIJEVAČA 0,7L VINO ŽUPA",NOVA FRUCTUS DOO,PIĆA,L,0.70
603980,3858892460405,LOZA 1/1 VINOPLOD ŠIBENIK,BADEL 1862 d.d.,PIĆA,L,1.00
603984,3850112111678,"PELINKOVAC ORANGE 0,2L PLJOSKA",BADEL 1862 d.d.,PIĆA,L,0.20
604777,3850112141460,"PRIMA BRAND BLACK 0,7L BADEL",BADEL 1862 d.d.,PIĆA,L,0.70
604964,5000289925440,"GIN GORDONS DRY GIN 0,7L",PPD CROATIA D.O.O.,PIĆA,L,0.70
607667,3858892460092,GIN GREAT HOUSE 1L,BADEL 1862 d.d.,PIĆA,L,1.00
608533,8002230000302,"APEROL 0,7L",PPD CROATIA D.O.O.,PIĆA,L,0.70
611446,5099873200094,"JACK DANIEL S 0,7L + 1 ČAŠA",COCA COLA HBC HRVATSKA D.O.O.,PIĆA,L,0.70
611738,3858894171002,PELINKOVAC PREMIER 1L,ALCA ZAGREB D.O.O.,PIĆA,L,1.00
612072,3850112123091,"VILJAMOVKA BADEL WILLIAMS 0,7L 37,5%",BADEL 1862 d.d.,PIĆA,L,0.70
612585,3858894170265,"TRAVARICA SPEC. RAKIJA 0,7L ZVEČEVO",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
612910,3858894170920,PELINKOVAC 1L 28%,ALCA ZAGREB D.O.O.,PIĆA,L,1.00
613089,3858894171163,"VODKA HEDONA 37,5%  0,7L",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
613135,3858894170340,"LIKER MEDICA 25% 0,7L",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
613260,3858894170128,"ŠLJIVOVICA PRIR.VOĆNA RAKIJA 40% 0,7L",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
613297,3850158406660,"PELINKOVAC 0,7L ZELENI MARASKA",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
613424,3859889132077,"LIKER BOGATI VIŠNJEVAC 0,2L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.20
613425,3859889132060,"LIKER BOGATI TERANINO 0,2L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.20
613426,3859889132015,"LIKER BOGATI MEDICA 0,2L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.20
613427,3859889132466,"LIKER AVELLANA LJEŠNJAK 0,2L",DOMESTIC SPIRITS D.O.O.,PIĆA,L,0.20
613954,3850158406141,"ORAHOVAC S ČOKOLADOM 0,7L MARASKA",AWTINTERNATIONAL D.O.O. ZAGREB,PIĆA,L,0.70
614037,3858894170746,"LIKER MALINA 21% 0,7L",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
614405,8600133110304,"RAKIJA VILJAMOVKA 0,7L VINO ŽUPA",NOVA FRUCTUS DOO,PIĆA,L,0.70
617016,3858894171460,"RHUMY 35% 0,35L",ALCA ZAGREB D.O.O.,PIĆA,L,0.35
618420,3858894171224,"GIN AURELIS 0,7L",ALCA ZAGREB D.O.O.,PIĆA,L,0.70
618464,3107872600394,"TEQUILA SAN JOSE SILVER 0,7L",BADEL 1862 d.d.,PIĆA,L,0.70
619295,3850112111388,"MEDICA 0,7L BADEL NT",BADEL 1862 d.d.,PIĆA,L,0.70
625177,5907522603069,"MIODULA 0,5L GIFT BOX",VALENTIĆ d.o.o,PIĆA,KOM,0.50
