product_id,barcode,name,brand,category,unit,quantity
070034,5900951302107,MM PILETINA U ŽELEU 85g 1+ VR WHISKAS,ATLANTIC TRADE D.O.O.,Proizvodi za kućanstvo,kg,",085"
012603,3858884352886,MODLA ZA PIROGE I KROFNE BRODPLAST,BRODPLAST D.O.O.,Proizvodi za kućanstvo,kom,1
012191,3858882681377,MOP PAMUČNI + DRŽALO REK.TIM,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
012190,3858882681360,MOP PAMUČNI SOLO,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
012195,3858882682800,MOP SET ZA PRANJE PODOVA 4 DIJELNI,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
049086,8719202845266,MOP 130CM  art.976300940,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
090311,6903122021523,MREŽICA ZA SUDOPER PVC 2KOM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
166181,3858882680264,NASTAVAK ZA BRISAČ P ODA REKORD A-10196,REKORD TIM D.O.O,Proizvodi za kućanstvo,kom,1
073729,3858885025031,NASTAVAK ZA TUŠ S FUNKCIJAMA PALICA,ROX D.O.O.,Proizvodi za kućanstvo,kom,1
107526,2000001075265,NATRON VREĆICE S PROZORČIĆEM NTL  16+9x36cm 1kom,TOMIS PAPIR D.O.O.,Proizvodi za kućanstvo,kom,1
107527,2000001075272,NATRON VREĆICE S PROZORČIĆEM NTL  18+11x46cm 1 kom,TOMIS PAPIR D.O.O.,Proizvodi za kućanstvo,kom,1
107528,2000001075289,NATRON VREĆICE S PROZORČIĆEM NTL  26+5x42cm 1 kom,TOMIS PAPIR D.O.O.,Proizvodi za kućanstvo,kom,1
106950,3858884351902,NOŽ BIO PLA 100/1 BRODPLAST,BRODPLAST D.O.O.,Proizvodi za kućanstvo,kom,1
101715,3858884354668,NOŽ BIO PLA 12/1  BRODPLAST,BRODPLAST D.O.O.,Proizvodi za kućanstvo,kom,1
012597,3858884352633,NOŽ VIKEND 25 kom BRODPLAST,BRODPLAST D.O.O.,Proizvodi za kućanstvo,kom,1
256312,3856003940327,NTL SALVETA 100 kom JEDNOSLOJNA 33X33 NTL,NTL,Proizvodi za kućanstvo,kom,100
093146,6903122025101,OBUJMICA METALNA SAMOZAT 2/1,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
103178,6961212110441,OBUJMICA METALNA 12/1,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
089163,8622222004523,OBUJMICA SET 6KOM,ŠUMOOPSKRBA D.O.O.,Proizvodi za kućanstvo,kom,1
050834,8719202842289,OCJEĐIVAČ AGRUMA 165*140*120mm art.022000080,KOOPMAN INTERNATIONA,Proizvodi za kućanstvo,kom,1
