store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
31038,246144,4.49,22.45,,4.49,
31038,255755,4.49,22.45,,4.49,
31038,227442,5.59,22.36,,5.59,
31038,069441,3.99,5.32,,8.19,3.99
31038,069440,3.99,5.32,,4.89,3.99
31038,090230,5.39,10.78,,5.39,
31038,101827,5.39,10.78,,5.39,
31038,101577,5.59,5.59,,5.59,
31038,106714,10.29,10.29,,10.29,
31038,074006,8.49,8.49,,8.49,
31038,074009,20.49,20.49,,20.49,
31038,074012,12.79,12.79,,12.79,
31038,106596,9.29,9.29,,9.29,
31038,006344,6.49,25.96,,6.49,
31038,057443,7.59,7.59,,6.99,
31038,056212,7.59,7.59,,6.99,
31038,106733,14.29,14.29,,14.29,
31038,061246,7.89,7.89,,7.89,
31038,106728,10.29,10.29,,10.29,
31038,067390,11.79,11.79,,11.79,
31038,106301,6.19,6.19,,6.19,
31038,073851,10.99,10.99,,10.99,
31038,106595,9.29,9.29,,9.29,
31038,106725,10.29,10.29,,10.29,
31038,106731,28.49,28.49,,28.49,
31038,106734,16.49,16.49,,16.49,
31038,064952,6.19,6.19,,6.19,
31038,064953,6.19,6.19,,6.19,
31038,064954,6.19,6.19,,6.19,
31038,062682,6.19,6.19,,6.19,
31038,062683,6.49,6.49,,6.49,
31038,106300,6.19,6.19,,6.19,
31038,073847,10.99,10.99,,10.99,
31038,073850,9.99,9.99,,21.99,9.99
31038,106715,9.79,9.79,,9.79,
31038,106716,9.79,9.79,,9.79,
31038,067394,9.69,9.69,,9.69,
31038,106717,9.69,9.69,,9.69,
31038,062681,6.19,6.19,,6.19,
31038,048136,8.99,8.99,,8.99,
31038,102785,12.99,12.99,,12.99,
31038,103475,9.49,9.49,,9.49,
31038,101943,9.49,9.49,,9.49,
31038,189337,4.99,24.95,,4.99,
31038,040433,3.19,15.95,,3.19,
31038,040431,3.19,15.95,,3.19,
31038,257639,3.69,18.45,,3.69,
31038,053030,5.19,14.42,,5.19,
31038,058032,5.59,12.70,,5.59,
31038,180135,2.99,14.95,,3.49,2.99
31038,162215,3.89,19.45,,3.79,
