store_id,product_id,price,unit_price,best_price_30,anchor_price,special_price
P120,4664990,5.99,5.45,,5.99,
P120,4665007,5.99,4.25,,5.99,
P120,4665015,27.55,0.55,,27.55,
P120,4665023,27.55,0.37,,27.55,
P120,4665252,0.84,1.68,,0.79,
P120,4666143,1.33,0.89,,1.85,1.33
P120,4667271,2.22,2.22,,2.22,
P120,4667832,7.12,7.12,,7.12,
P120,4667840,2.79,2.79,,2.79,
P120,4667859,2.99,2.99,,2.99,
P120,4668227,0.85,3.40,,0.85,
P120,4668391,1.37,11.91,,1.37,
P120,4668405,1.37,10.30,,1.37,
P120,4668413,2.09,13.93,,2.00,
P120,4668421,1.49,15.68,,1.37,
P120,4668430,1.49,15.68,,1.37,
P120,4668448,1.69,9.39,,1.69,
P120,4668456,1.69,22.53,,1.69,
P120,4668464,1.47,19.60,,1.47,
P120,4668472,1.47,1.47,,1.47,
P120,4668480,2.00,2.82,,2.00,
P120,4668499,2.00,2.82,,2.00,
P120,4668936,0.65,10.83,,0.65,
P120,4668944,1.04,20.80,,1.04,
P120,4668952,0.91,13.00,,0.91,
P120,4668960,0.95,25.00,,0.95,
P120,4669010,2.30,12.43,,2.30,
P120,4669029,3.51,17.55,,3.51,
P120,4669037,3.72,18.60,,2.69,
P120,4669045,0.98,19.60,,0.98,
P120,4669053,1.40,7.78,,1.40,
P120,4669061,1.59,12.52,,1.59,
P120,4669070,1.39,8.27,,1.89,1.39
P120,4669088,1.58,7.90,,1.58,
P120,4669096,0.95,22.09,,0.95,
P120,4669100,5.78,37.53,,5.78,
P120,4669118,1.86,23.25,,1.86,
P120,4669126,1.86,23.25,,1.86,
P120,4669215,0.65,10.83,,0.65,
P120,4669223,1.77,9.32,,1.77,
P120,4669339,1.33,22.17,,1.33,
P120,4669347,1.33,22.17,,1.33,
P120,4669355,2.26,18.83,,2.26,
P120,4669371,2.00,9.52,,2.00,
P120,4669380,2.13,23.67,,1.79,
P120,4669398,2.48,14.76,,2.48,
P120,4669525,4.96,13.23,,4.96,
P120,4669533,5.82,2.91,,5.82,
P120,4669584,1.12,2.24,,1.12,
P120,4669975,1.52,16.89,,1.52,
P120,4669983,14.84,14.84,,14.84,
P120,4669991,29.67,29.67,,29.67,
P120,4670000,5.29,35.27,,5.29,
P120,4670019,5.29,35.27,,5.29,
P120,4670027,6.99,27.96,,6.99,
P120,4670248,1.22,20.33,,1.22,
P120,4670256,2.24,8.96,,2.24,
P120,4670264,2.24,8.96,,2.24,
P120,4670272,0.37,27.41,,0.37,
P120,4670280,1.21,35.59,,1.21,
P120,4670299,2.49,9.22,,2.49,
P120,4670302,1.45,6.44,,2.06,1.45
P120,4670329,1.45,6.44,,2.06,1.45
P120,4670337,3.09,8.58,,3.09,
P120,4670345,3.70,18.50,,3.70,
P120,4670353,3.70,18.50,,3.70,
P120,4670396,1.92,3.84,,1.92,
P120,4670426,4.78,11.95,,4.55,
P120,4670434,4.78,11.95,,4.55,
P120,4670442,4.78,11.95,,4.55,
P120,4670566,3.69,13.92,,3.69,
P120,4670574,0.37,24.67,,0.37,
P120,4670582,8.68,57.87,,8.68,
P120,4671201,1.99,2.49,,3.66,1.99
P120,4671228,1.99,2.49,,3.66,1.99
P120,4671236,5.50,3.44,,5.50,
P120,4671244,5.50,3.44,,5.50,
P120,4671287,11.23,4.16,,11.23,
P120,4671333,2.10,7.78,,2.10,
P120,4671392,3.25,20.97,,3.25,
P120,4672267,2.21,2.21,,2.21,
P120,4672321,2.21,2.21,,2.21,
P120,4672364,3.25,27.08,,3.25,
P120,4672550,5.87,73.38,,5.87,
P120,4672569,3.88,10.21,,3.88,
P120,4672585,12.79,12.79,,12.79,
P120,4673018,4.24,0.01,,4.24,
P120,4673026,4.24,8.31,,4.24,
P120,4673212,1.00,13.33,,,
P120,4673239,1.33,0.89,,1.85,1.33
P120,4673310,2.09,2.09,,2.06,
P120,4673336,4.77,9.54,,4.77,
P120,4673379,2.53,38.92,,2.53,
P120,4673395,1.65,6.60,,1.65,
P120,4673409,2.53,40.81,,2.53,
P120,4673441,3.33,3.33,,3.33,
P120,4674979,6.08,60.80,,6.08,
P120,4675134,5.29,13.36,,5.29,
P120,4675142,3.68,16.73,,3.68,
P120,4675150,3.68,16.73,,3.68,
P120,4675800,1.58,1.58,,1.58,
P120,4676211,3.13,10.43,,3.13,
P120,4676637,1.76,2.59,,1.76,
P120,4676645,3.68,16.73,,3.68,
P120,4677820,8.47,14.12,,8.47,
P120,4678060,2.55,16.78,,2.55,
P120,4678079,5.14,36.71,,5.14,
P120,4678087,3.75,26.79,,3.75,
P120,4678095,4.02,30.92,,4.02,
P120,4678109,3.06,23.54,,3.06,
P120,4678117,6.56,29.82,,6.56,
P120,4678125,3.59,20.51,,3.59,
P120,4678133,2.69,14.16,,2.69,
P120,4678265,1.66,5.03,1.66,1.66,
P120,4678486,3.46,3.46,,3.46,
P120,4678869,4.02,23.37,,4.02,
P120,4678877,0.20,28.57,,0.20,
P120,4678885,3.91,130.33,,3.91,
P120,4678907,2.00,80.00,,2.00,
P120,4678923,2.11,12.06,,2.11,
P120,4678940,2.53,18.07,,2.53,
P120,4678958,2.32,46.40,,2.32,
P120,4678966,3.65,12.17,,3.65,
P120,4678974,1.37,13.70,,1.37,
P120,4678982,5.82,29.10,,5.82,
P120,4679008,2.77,43.28,,2.77,
P120,4679024,2.77,43.97,,2.77,
P120,4679032,1.69,16.90,,1.69,
P120,4679040,4.45,0.03,,4.45,
P120,4679067,5.20,27.37,,5.20,
P120,4679075,4.76,19.04,,4.76,
P120,4679091,2.27,7.57,,2.27,
P120,4679172,3.65,12.17,,3.65,
P120,4679539,2.99,59.80,,2.99,
P120,4679547,2.99,59.80,,2.99,
P120,4679768,2.66,17.73,,2.66,
P120,4680421,1.04,17.33,,1.04,
P120,4680430,0.94,20.89,,0.94,
P120,4680448,0.94,23.50,,0.94,
P120,4680456,0.94,23.50,,0.94,
P120,4680812,2.90,11.60,,2.90,
P120,4680839,4.60,11.50,,4.60,
P120,4680855,1.90,29.23,,1.90,
P120,4680880,1.90,29.23,,1.90,
P120,4680898,1.90,29.23,,1.90,
P120,4680936,2.85,2.85,,2.85,
P120,4681274,5.30,15.06,,5.30,
P120,4681509,1.19,11.90,,1.19,
P120,4681517,1.59,15.90,,1.59,
P120,4681541,2.96,24.67,,2.96,
P120,4681550,3.14,30.19,,3.14,
P120,4681568,3.14,19.63,,3.14,
P120,4681576,2.96,18.50,,2.96,
P120,4681584,1.11,4.63,,1.11,
P120,4681797,2.11,8.44,,2.11,
P120,4682114,0.37,24.67,,0.37,
P120,4682165,1.21,16.13,,1.21,
P120,4682904,1.79,22.38,,1.79,
P120,4682912,1.61,5.37,,1.61,
P120,4683587,1.59,7.95,,1.59,
P120,4683595,1.59,7.95,,1.59,
P120,4683609,1.59,7.95,,1.59,
P120,4683617,1.59,7.95,,1.59,
P120,4683625,3.59,17.95,,3.59,
P120,4684044,3.99,2.00,,3.52,
P120,4684230,3.39,16.95,,3.39,
P120,4684257,1.79,1.79,,1.79,
P120,4684486,3.17,6.34,,3.17,
P120,4684494,3.17,6.34,,3.17,
P120,4684508,1.21,6050.00,,1.21,
P120,4684516,8.99,14.98,,8.99,
P120,4684524,8.99,14.98,,8.99,
P120,4684672,0.94,13.43,,0.94,
P120,4684680,0.94,13.43,,0.94,
P120,4684702,0.84,4.20,,0.84,
P120,4684761,0.84,4.20,,0.84,
P120,4684788,2.11,2.11,,2.11,
P120,4684796,2.61,2.61,,2.61,
P120,4684869,5.21,15.10,,5.21,
P120,4684877,5.21,13.71,,5.21,
P120,4685024,1.21,6.05,,1.21,
P120,4685415,0.99,11.65,,0.94,
P120,4685660,2.11,2.11,,2.11,
P120,4685784,1.21,1.21,,1.21,
P120,4686365,1.79,17.90,,1.79,
P120,4687345,13.77,27.54,,13.77,
P120,4688147,4.23,11.28,,4.23,
P120,4688210,10.99,10.99,,10.99,
P120,4688457,2.67,2.67,,2.67,
P120,4688783,4.71,11.78,,4.71,
P120,4688791,2.86,0.80,,2.86,
P120,4688805,4.49,5.91,,4.49,
P120,4688856,4.45,30.90,,4.45,
P120,4688864,4.97,33.58,,4.97,
P120,4688872,4.45,30.90,,4.45,
P120,4688880,4.29,9.53,,4.23,
P120,4688899,4.29,9.53,,4.23,
